IPDB_ID	Genus_species_locus	ABGD_Genus_species_locus
Pristipomoides_filamentosus_CYB_Pfi_RO75	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MO34	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_HI47	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_RO71	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LB2	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LA36	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_1579	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_RO13	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_PB24	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1443	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_HI69	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MO52	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LB7	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_PB22	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_RO27	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_HI67	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1138	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_PB23	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LI20	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_1597	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_CNC28	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1427	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1217	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_GR33	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1200	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MO45	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_TG49	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LA16	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LA31	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LB33	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_1536	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_HI7	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MA33	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LA65	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MB1	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_CNC17	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MO49	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MO29	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_RA21	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_CNC48	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_CNC34	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_TG25	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1362	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MB3	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_SB31	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_RO16	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_1614	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_KH26	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LA8	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MO3	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_GR36	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1218	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1342	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_KH28	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_BB35	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1296	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_TG39	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_GR8	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1193	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MO9	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1237	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_1565	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1199	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1101	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1357	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1396	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1392	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MO70	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_GR23	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_HI56	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1356	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_HI72	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_RO4	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1190	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_NI2	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1210	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_GR15	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_RO63	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1141	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LA49	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_BB6	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1209	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1191	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_BB49	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1323	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LA45	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LB23	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_CNC27	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MR19	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_1542	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1372	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_1641	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1183	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1283	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_RO26	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_GR20	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_HI21	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MO1	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_SB5	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MO65	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LB43	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_GR31	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1136	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1408	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_HI20	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LI7	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_HI31	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_GR50	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MO63	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_CNC33	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_GR38	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1275	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1216	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_1580	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1445	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_RA11	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_RA17	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LA15	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_BB50	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MO38	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1332	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_CNC10	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1417	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1207	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_BB24	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_RA15	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_1638	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_PI23	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_1628	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_TG17	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_1588	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1343	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LA64	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1384	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_TG20	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1404	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_CNC42	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_PB8	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1320	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_PI19	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_KH22	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1358	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1144	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1309	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_1575	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_RO37	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_RO12	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LI14	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1401	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LA62	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1303	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1412	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_1584	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MO12	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1385	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1111	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MO42	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_TG2	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1159	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_GR40	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MO50	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_CNC6	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_1615	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_LB31	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MA10	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_RO51	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_BB5	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_CNC1	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_1537	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_1612	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_PB13	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MA23	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_TG14	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1098	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1307	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_RA5	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_MO10	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_HI3	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_SB7	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1203	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Pfi_KH14	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
Pristipomoides_filamentosus_CYB_Prifil_1367	Pristipomoides_filamentosus_CYB	Pristipomoides_filamentosus_CYB_abgd_group1
